TS,RxID,RSSI,SNR
354474,283,-102.7,13
355731,284,-102.7,12
356988,285,-102.7,13
358245,286,-102.7,13
359502,287,-102.7,13
360759,288,-102.7,13
362016,289,-102.7,12
363273,290,-102.7,12
364530,291,-102.7,12
365787,292,-102.7,13
367044,293,-102.7,13
368301,294,-102.7,13
369558,295,-101.6,13
370815,296,-102.7,13
372072,297,-102.7,13
373329,298,-102.7,13
374586,299,-102.7,13
375843,300,-102.7,13
377100,301,-102.7,13
378357,302,-102.7,13
379614,303,-102.7,12
380871,304,-101.6,13
382128,305,-102.7,13
383385,306,-102.7,12
384642,307,-102.7,13
385899,308,-102.7,13
387156,309,-102.7,13
388413,310,-102.7,13
389670,311,-102.7,13
390927,312,-102.7,12
392184,313,-102.7,13
393441,314,-103.8,13
394698,315,-102.7,13
395955,316,-102.7,12
397212,317,-102.7,12
398469,318,-103.8,12
399726,319,-102.7,13
400983,320,-102.7,12
402240,321,-102.7,13
404754,323,-103.8,13
406011,324,-102.7,13
407268,325,-102.7,12
408525,326,-103.8,13
409782,327,-102.7,12
411039,328,-102.7,12
412296,329,-102.7,12
413553,330,-102.7,12
414810,331,-102.7,12
416067,332,-102.7,13
417324,333,-102.7,13
418581,334,-102.7,12
419838,335,-102.7,12
421095,336,-103.8,13
422352,337,-119.3,-5
423609,338,-102.7,13
424866,339,-102.7,13
426123,340,-103.8,13
427380,341,-102.7,13
428637,342,-102.7,12
429894,343,-103.8,13
431151,344,-103.8,13
432408,345,-102.7,12
433665,346,-103.8,13
434922,347,-103.8,13
436179,348,-103.8,13
437436,349,-102.7,13
438693,350,-102.7,13
439950,351,-103.8,13
441207,352,-103.8,12
442464,353,-102.7,13
443721,354,-102.7,13
444978,355,-102.7,12
446235,356,-102.7,12
447492,357,-102.7,12
448749,358,-102.7,12
450006,359,-103.8,12
451263,360,-102.7,13
452520,361,-102.7,12
453777,362,-102.7,12
455034,363,-102.7,13
456291,364,-102.7,12
457548,365,-102.7,13
458805,366,-102.7,12
460062,367,-102.7,12
461319,368,-102.7,13
462576,369,-102.7,13
463833,370,-102.7,12
465090,371,-102.7,11
466347,372,-102.7,12
467604,373,-102.7,13
468861,374,-102.7,12
470118,375,-102.7,13
471375,376,-102.7,12
472632,377,-102.7,13
473889,378,-102.7,13
475146,379,-102.7,13
476403,380,-101.6,13
477660,381,-102.7,13
478917,382,-102.7,13
480174,383,-102.7,13
481431,384,-102.7,12
482688,385,-102.7,13
483945,386,-102.7,12
485202,387,-102.7,13
486459,388,-102.7,13
487716,389,-102.7,13
488973,390,-102.7,12
490230,391,-102.7,13
491487,392,-102.7,12
492744,393,-102.7,12
494001,394,-101.6,13
495258,395,-101.6,13
496515,396,-102.7,13
497772,397,-102.7,13
499029,398,-102.7,13
500286,399,-102.7,13
501543,400,-102.7,12
502800,401,-102.7,12
504057,402,-102.7,12
505314,403,-102.7,12
506571,404,-102.7,12
507828,405,-102.7,13
509085,406,-102.7,12
510342,407,-102.7,12
511599,408,-103.8,12
512856,409,-102.7,12
514113,410,-102.7,12
515370,411,-102.7,12
516627,412,-102.7,12
517884,413,-102.7,12
519141,414,-102.7,12
520398,415,-102.7,12
521655,416,-102.7,12
522912,417,-102.7,12
524169,418,-102.7,12
525426,419,-102.7,12
526683,420,-102.7,12
527940,421,-102.7,12
529197,422,-102.7,12
530454,423,-102.7,12
531711,424,-102.7,12
532968,425,-102.7,13
534225,426,-102.7,12
535482,427,-103.8,13
536739,428,-103.8,12
537996,429,-102.7,12
539253,430,-102.7,12
540510,431,-103.8,12
541767,432,-102.7,13
543024,433,-102.7,12
544281,434,-102.7,13
545538,435,-103.8,12
546795,436,-103.8,12
548052,437,-102.7,12
549309,438,-102.7,12
550566,439,-103.8,12
551823,440,-102.7,13
553080,441,-103.8,12
554337,442,-102.7,12
555594,443,-103.8,12
556851,444,-103.8,12
558108,445,-102.7,12
559365,446,-102.7,13
560622,447,-103.8,12
561879,448,-103.8,12
563136,449,-102.7,13
564393,450,-102.7,13
565650,451,-102.7,13
566907,452,-102.7,12
568164,453,-102.7,13
569421,454,-102.7,12
570678,455,-103.8,13
571935,456,-102.7,12
573192,457,-102.7,12
574449,458,-102.7,13
575706,459,-114.9,-1
576963,460,-102.7,13
578220,461,-102.7,13
579477,462,-103.8,13
580734,463,-102.7,13
581991,464,-102.7,13
583248,465,-103.8,12
584505,466,-102.7,12
585762,467,-102.7,12
588276,469,-101.6,12
589533,470,-103.8,13
590790,471,-102.7,13
592047,472,-102.7,12
593304,473,-103.8,12
594561,474,-103.8,13
595818,475,-102.7,12
597075,476,-101.6,13
598332,477,-102.7,13
599589,478,-102.7,12
600846,479,-102.7,13
602103,480,-102.7,13
603360,481,-102.7,13
604617,482,-102.7,13
605874,483,-102.7,13
607131,484,-102.7,12
608388,485,-102.7,13
609645,486,-102.7,13
610902,487,-102.7,13
612159,488,-102.7,13
613416,489,-102.7,13
614673,490,-102.7,13
615930,491,-102.7,12
617187,492,-102.7,13
618444,493,-102.7,13
619701,494,-102.7,12
620958,495,-102.7,13
622215,496,-102.7,13
623472,497,-102.7,13
624729,498,-101.6,11
625986,499,-102.7,13
627243,500,-101.6,13
628500,501,-102.7,12
629757,502,-102.7,12
631014,503,-102.7,13
632271,504,-102.7,12
633528,505,-102.7,11
634785,506,-102.7,12
636042,507,-102.7,12
637299,508,-102.7,12
638556,509,-102.7,13
639813,510,-102.7,13
641070,511,-102.7,13
642327,512,-102.7,13
643584,513,-102.7,13
644841,514,-102.7,13
646098,515,-101.6,13
647355,516,-102.7,13
648612,517,-102.7,12
649869,518,-102.7,13
651126,519,-102.7,12
652383,520,-102.7,13
653640,521,-102.7,13
654897,522,-102.7,13
656154,523,-102.7,12
657411,524,-102.7,13
658668,525,-102.7,12
659925,526,-102.7,12
661182,527,-102.7,12
662439,528,-102.7,12
663696,529,-102.7,12
