TS,RxID,RSSI,SNR
0,1,-101.2,9
252,2,-101.2,9
504,3,-102.3,9
756,4,-102.3,9
1008,5,-102.3,9
1260,6,-102.3,9
1512,7,-101.2,9
1764,8,-101.2,9
2016,9,-102.3,9
2268,10,-101.2,9
2520,11,-102.3,9
2772,12,-102.3,9
3024,13,-102.3,9
3276,14,-102.3,9
3528,15,-102.3,10
3780,16,-101.2,9
4032,17,-102.3,9
4284,18,-101.2,9
4536,19,-101.2,9
4788,20,-101.2,9
5040,21,-101.2,9
5292,22,-102.3,9
5544,23,-101.2,10
5796,24,-101.2,10
6048,25,-101.2,10
6300,26,-102.3,9
6552,27,-102.3,9
6804,28,-102.3,9
7056,29,-101.2,9
7308,30,-101.2,9
7560,31,-101.2,9
7812,32,-101.2,9
8064,33,-101.2,9
8316,34,-101.2,10
8568,35,-101.2,9
8820,36,-101.2,10
9072,37,-101.2,9
9324,38,-101.2,9
9576,39,-101.2,9
9828,40,-101.2,9
10080,41,-101.2,9
10332,42,-101.2,9
10584,43,-101.2,9
10836,44,-101.2,9
11088,45,-102.3,9
11340,46,-101.2,10
11592,47,-101.2,10
11844,48,-102.3,9
12096,49,-102.3,9
12348,50,-102.3,9
12600,51,-102.3,9
12852,52,-102.3,9
13104,53,-100.1,5
13356,54,-102.3,9
13608,55,-102.3,9
13860,56,-102.3,9
14112,57,-102.3,9
14364,58,-102.3,9
14616,59,-102.3,9
14868,60,-102.3,10
15120,61,-102.3,9
15372,62,-102.3,9
15624,63,-102.3,9
15876,64,-102.3,9
16128,65,-102.3,9
16380,66,-102.3,9
16632,67,-102.3,9
16884,68,-102.3,9
17136,69,-102.3,9
17388,70,-102.3,9
17640,71,-102.3,9
17892,72,-102.3,9
18144,73,-102.3,9
18396,74,-102.3,9
18648,75,-101.2,9
18900,76,-101.2,9
19152,77,-101.2,9
19404,78,-101.2,10
19656,79,-101.2,9
19908,80,-101.2,9
20160,81,-101.2,9
20412,82,-101.2,9
20664,83,-101.2,9
20916,84,-101.2,10
21168,85,-101.2,9
21420,86,-101.2,9
21672,87,-101.2,9
21924,88,-101.2,9
22176,89,-101.2,10
22428,90,-101.2,9
22680,91,-101.2,9
22932,92,-101.2,9
23184,93,-102.3,9
23436,94,-102.3,9
23688,95,-101.2,9
23940,96,-101.2,9
24192,97,-101.2,11
24444,98,-101.2,9
24696,99,-101.2,9
24948,100,-101.2,10
25200,101,-101.2,9
25452,102,-101.2,9
