TS,RxID,RSSI,SNR
33012,132,-99.4,17
33516,134,-99.4,17
33768,135,-100.5,16
34020,136,-100.5,16
34524,138,-100.5,16
34776,139,-100.5,16
35280,141,-99.4,15
35532,142,-100.5,15
35784,143,-100.5,17
36288,145,-99.4,16
36540,146,-100.5,16
37044,148,-98.3,16
37296,149,-99.4,17
37548,150,-99.4,16
38052,152,-99.4,16
38304,153,-100.5,17
38808,155,-99.4,16
39060,156,-100.5,17
39312,157,-99.4,17
39816,159,-98.3,17
40068,160,-99.4,16
40572,162,-99.4,16
40824,163,-99.4,17
41076,164,-99.4,18
41580,166,-99.4,16
41832,167,-99.4,17
42336,169,-99.4,17
42588,170,-99.4,16
42840,171,-99.4,17
43344,173,-99.4,16
43596,174,-99.4,16
44100,176,-99.4,16
44352,177,-100.5,16
44604,178,-101.6,16
45108,180,-99.4,16
45360,181,-100.5,16
45864,183,-100.5,15
46116,184,-100.5,16
46368,185,-100.5,16
46872,187,-100.5,16
47124,188,-100.5,15
47628,190,-100.5,16
47880,191,-100.5,16
48132,192,-100.5,16
48636,194,-100.5,16
48888,195,-100.5,17
49392,197,-100.5,16
49644,198,-100.5,16
49896,199,-100.5,16
50400,201,-100.5,16
50652,202,-100.5,16
51156,204,-100.5,16
51408,205,-100.5,16
51660,206,-100.5,16
52164,208,-100.5,16
52416,209,-100.5,17
52920,211,-100.5,16
53172,212,-100.5,17
53424,213,-100.5,17
53928,215,-100.5,17
54180,216,-99.4,17
54684,218,-100.5,15
54936,219,-100.5,16
55188,220,-100.5,16
55692,222,-99.4,16
55944,223,-100.5,17
56448,225,-99.4,16
56700,226,-99.4,16
56952,227,-99.4,17
57456,229,-99.4,16
57708,230,-99.4,17
58212,232,-99.4,15
58464,233,-99.4,16
58716,234,-100.5,17
59220,236,-99.4,16
59472,237,-100.5,16
59976,239,-99.4,16
60228,240,-100.5,16
60480,241,-99.4,16
60984,243,-99.4,17
61236,244,-99.4,16
61740,246,-99.4,16
61992,247,-99.4,17
62244,248,-100.5,17
62748,250,-99.4,17
63000,251,-99.4,17
63504,253,-99.4,16
63756,254,-99.4,17
64008,255,-99.4,17
64512,257,-98.3,17
64764,258,-99.4,17
65268,260,-99.4,16
65520,261,-99.4,17
65772,262,-99.4,17
66276,264,-98.3,16
66528,265,-98.3,17
67032,267,-98.3,17
67284,268,-99.4,17
67536,269,-98.3,17
68292,272,-98.3,17
68544,273,-99.4,17
69048,275,-98.3,17
69300,276,-98.3,17
69804,278,-99.4,16
70056,279,-99.4,17
70308,280,-99.4,17
70812,282,-98.3,15
71064,283,-99.4,17
71568,285,-98.3,16
71820,286,-99.4,17
72072,287,-99.4,17
72576,289,-98.3,18
72828,290,-99.4,17
73332,292,-97.1,16
73584,293,-98.3,18
73836,294,-99.4,17
74340,296,-98.3,17
74592,297,-98.3,17
75096,299,-99.4,17
75348,300,-99.4,17
75600,301,-99.4,17
76104,303,-99.4,17
76356,304,-98.3,17
76860,306,-99.4,16
77112,307,-99.4,17
77364,308,-99.4,17
77868,310,-99.4,17
78120,311,-99.4,17
78624,313,-98.3,18
78876,314,-98.3,16
79128,315,-99.4,17
79632,317,-99.4,17
79884,318,-99.4,17
80388,320,-98.3,16
80640,321,-99.4,17
80892,322,-99.4,17
81396,324,-99.4,17
81648,325,-99.4,17
82152,327,-99.4,16
82404,328,-99.4,17
82656,329,-99.4,17
83160,331,-99.4,17
83412,332,-99.4,17
83916,334,-99.4,17
84168,335,-99.4,17
84420,336,-99.4,17
84924,338,-98.3,17
85176,339,-98.3,17
85680,341,-98.3,16
85932,342,-98.3,17
86184,343,-98.3,17
86688,345,-98.3,17
86940,346,-98.3,18
87444,348,-98.3,17
87696,349,-98.3,17
87948,350,-99.4,17
88452,352,-98.3,17
88704,353,-99.4,17
89208,355,-98.3,16
89460,356,-99.4,17
89712,357,-99.4,17
90216,359,-98.3,17
90468,360,-99.4,17
90972,362,-99.4,16
91224,363,-99.4,17
91728,365,-99.4,16
91980,366,-99.4,17
92232,367,-99.4,17
92736,369,-99.4,17
92988,370,-99.4,17
93492,372,-99.4,16
93744,373,-99.4,17
93996,374,-99.4,16
94500,376,-98.3,16
94752,377,-99.4,17
95256,379,-99.4,15
95508,380,-99.4,17
95760,381,-99.4,17
96264,383,-99.4,17
96516,384,-99.4,17
97020,386,-99.4,16
97272,387,-99.4,17
97524,388,-99.4,17
98028,390,-99.4,18
98280,391,-99.4,17
98784,393,-99.4,15
99036,394,-99.4,17
99288,395,-100.5,17
99792,397,-99.4,17
100044,398,-100.5,17
100548,400,-99.4,16
100800,401,-100.5,16
101052,402,-99.4,17
101556,404,-99.4,17
101808,405,-99.4,16
102312,407,-99.4,17
102564,408,-99.4,17
102816,409,-99.4,16
103320,411,-98.3,17
103572,412,-99.4,17
104076,414,-99.4,17
104328,415,-100.5,17
104580,416,-99.4,17
105084,418,-99.4,17
105336,419,-100.5,17
105840,421,-99.4,16
106092,422,-99.4,17
106344,423,-100.5,17
106848,425,-99.4,17
107100,426,-99.4,17
107604,428,-99.4,16
107856,429,-99.4,16
108108,430,-99.4,16
108612,432,-99.4,17
108864,433,-100.5,17
109368,435,-99.4,16
109620,436,-100.5,17
109872,437,-99.4,16
110376,439,-99.4,17
110628,440,-99.4,16
111132,442,-98.3,16
111384,443,-99.4,17
111636,444,-99.4,16
112140,446,-99.4,17
112392,447,-99.4,16
112896,449,-99.4,15
113148,450,-99.4,17
113400,451,-99.4,16
113904,453,-99.4,16
114156,454,-100.5,16
114660,456,-99.4,16
114912,457,-100.5,17
115164,458,-100.5,16
115668,460,-99.4,17
115920,461,-100.5,16
116424,463,-99.4,16
116676,464,-100.5,17
116928,465,-99.4,16
117432,467,-99.4,16
117684,468,-99.4,17
118188,470,-100.5,16
118440,471,-99.4,17
118692,472,-99.4,16
119196,474,-99.4,17
119448,475,-100.5,16
119952,477,-99.4,16
120204,478,-100.5,16
120456,479,-99.4,17
120960,481,-100.5,17
121212,482,-100.5,16
121716,484,-99.4,16
121968,485,-99.4,17
122220,486,-99.4,16
122724,488,-100.5,16
122976,489,-99.4,17
123480,491,-100.5,16
123732,492,-100.5,16
123984,493,-99.4,17
124488,495,-99.4,17
124740,496,-100.5,17
125244,498,-99.4,16
125496,499,-100.5,17
125748,500,-99.4,17
126252,502,-99.4,16
126504,503,-100.5,16
127008,505,-99.4,15
127260,506,-99.4,17
127512,507,-99.4,17
128016,509,-100.5,16
128268,510,-100.5,17
128772,512,-99.4,16
129024,513,-100.5,17
129276,514,-99.4,16
129780,516,-99.4,16
130032,517,-100.5,17
130536,519,-99.4,17
130788,520,-99.4,17
131040,521,-99.4,17
131544,523,-100.5,17
131796,524,-99.4,17
132300,526,-99.4,16
132552,527,-99.4,17
132804,528,-99.4,17
133308,530,-99.4,17
133560,531,-99.4,17
134064,533,-99.4,16
134316,534,-99.4,16
134568,535,-100.5,16
135072,537,-99.4,16
135324,538,-99.4,16
135828,540,-99.4,16
136080,541,-100.5,17
136332,542,-100.5,16
136836,544,-99.4,16
137088,545,-100.5,16
137592,547,-100.5,16
137844,548,-100.5,17
138096,549,-100.5,17
138600,551,-99.4,17
138852,552,-99.4,16
139356,554,-99.4,16
139608,555,-100.5,16
139860,556,-99.4,17
140364,558,-100.5,17
140616,559,-100.5,16
141120,561,-99.4,15
141372,562,-100.5,16
141624,563,-99.4,17
142128,565,-99.4,16
142380,566,-99.4,17
142884,568,-99.4,15
143136,569,-99.4,17
143388,570,-99.4,17
143892,572,-99.4,17
144144,573,-99.4,17
144648,575,-98.3,17
144900,576,-99.4,17
145152,577,-99.4,17
145656,579,-99.4,17
145908,580,-99.4,17
146412,582,-99.4,16
146664,583,-99.4,16
146916,584,-99.4,17
147420,586,-98.3,17
147672,587,-99.4,17
148176,589,-99.4,15
148428,590,-99.4,17
148680,591,-99.4,17
149184,593,-99.4,17
149436,594,-99.4,16
149940,596,-99.4,16
150192,597,-99.4,17
150444,598,-100.5,17
150948,600,-99.4,17
151200,601,-100.5,17
151704,603,-99.4,17
151956,604,-99.4,17
152208,605,-99.4,17
152712,607,-99.4,17
152964,608,-99.4,16
153468,610,-99.4,16
153720,611,-98.3,17
153972,612,-99.4,17
154476,614,-98.3,17
154728,615,-99.4,17
155232,617,-99.4,16
155484,618,-99.4,17
155736,619,-99.4,17
156240,621,-98.3,17
156492,622,-98.3,17
156996,624,-98.3,16
157248,625,-99.4,17
157500,626,-99.4,17
158004,628,-98.3,17
158256,629,-99.4,17
158760,631,-98.3,17
159012,632,-99.4,17
159264,633,-99.4,17
159768,635,-99.4,17
160020,636,-99.4,17
160524,638,-99.4,17
160776,639,-99.4,17
161028,640,-99.4,17
161532,642,-99.4,17
161784,643,-99.4,17
162288,645,-99.4,17
162540,646,-99.4,16
162792,647,-98.3,17
163296,649,-98.3,16
163548,650,-99.4,17
164052,652,-98.3,16
164304,653,-99.4,17
164556,654,-99.4,17
165060,656,-99.4,17
165312,657,-99.4,17
165816,659,-99.4,16
166068,660,-99.4,17
166320,661,-99.4,17
166824,663,-98.3,17
167076,664,-99.4,16
167580,666,-99.4,18
167832,667,-98.3,17
168084,668,-99.4,17
168588,670,-98.3,16
168840,671,-98.3,17
169344,673,-99.4,17
169596,674,-99.4,17
169848,675,-99.4,17
170352,677,-98.3,17
170604,678,-99.4,17
171108,680,-99.4,17
171360,681,-99.4,17
171612,682,-99.4,17
172116,684,-99.4,17
172368,685,-99.4,16
172872,687,-99.4,16
173124,688,-99.4,17
173376,689,-99.4,18
173880,691,-100.5,16
174132,692,-99.4,17
174636,694,-99.4,16
174888,695,-100.5,17
175140,696,-100.5,16
175644,698,-99.4,16
175896,699,-99.4,17
176400,701,-100.5,16
176652,702,-100.5,17
176904,703,-99.4,17
177408,705,-99.4,17
177660,706,-99.4,16
178164,708,-100.5,16
178416,709,-100.5,16
178668,710,-100.5,16
179172,712,-100.5,16
179424,713,-100.5,16
179928,715,-100.5,15
180180,716,-101.6,17
180432,717,-101.6,16
180936,719,-100.5,16
181188,720,-101.6,16
181692,722,-100.5,15
181944,723,-101.6,16
182196,724,-100.5,16
182700,726,-100.5,16
182952,727,-100.5,17
183456,729,-100.5,15
183708,730,-100.5,16
183960,731,-100.5,16
184464,733,-100.5,17
184716,734,-100.5,16
185220,736,-100.5,16
185472,737,-100.5,15
185724,738,-100.5,17
186228,740,-100.5,16
186480,741,-100.5,17
186984,743,-100.5,15
187236,744,-100.5,16
187488,745,-100.5,16
187992,747,-100.5,16
188244,748,-100.5,16
188748,750,-99.4,16
189000,751,-100.5,16
189252,752,-100.5,17
189756,754,-100.5,17
190008,755,-99.4,16
190512,757,-99.4,16
191016,759,-99.4,16
191268,760,-100.5,17
191520,761,-100.5,17
192024,763,-99.4,17
192276,764,-100.5,17
192780,766,-99.4,16
193032,767,-100.5,16
193284,768,-100.5,16
193788,770,-100.5,16
194040,771,-100.5,16
194544,773,-100.5,16
194796,774,-100.5,16
195048,775,-100.5,16
195552,777,-100.5,16
195804,778,-100.5,16
196308,780,-100.5,15
196560,781,-100.5,16
196812,782,-100.5,16
197316,784,-100.5,17
197568,785,-100.5,16
198072,787,-100.5,16
198324,788,-100.5,16
198576,789,-101.6,17
199080,791,-100.5,16
199332,792,-100.5,16
199836,794,-100.5,16
200088,795,-100.5,15
200340,796,-100.5,16
200844,798,-99.4,16
201096,799,-100.5,17
201600,801,-100.5,16
201852,802,-100.5,16
202104,803,-100.5,16
202608,805,-100.5,16
202860,806,-100.5,16
203364,808,-101.6,15
203616,809,-101.6,15
203868,810,-101.6,16
204372,812,-100.5,15
204624,813,-101.6,16
205128,815,-100.5,15
205380,816,-101.6,16
205632,817,-100.5,16
206136,819,-100.5,16
206388,820,-101.6,16
206892,822,-100.5,15
207144,823,-100.5,16
207396,824,-101.6,17
207900,826,-100.5,16
208152,827,-101.6,16
208656,829,-100.5,15
208908,830,-100.5,15
209160,831,-100.5,16
209664,833,-100.5,16
209916,834,-100.5,16
210420,836,-100.5,16
210672,837,-100.5,16
210924,838,-100.5,15
211428,840,-100.5,16
211680,841,-100.5,16
212184,843,-100.5,15
212436,844,-100.5,16
212688,845,-101.6,16
213192,847,-100.5,15
213444,848,-101.6,16
213948,850,-99.4,15
214200,851,-101.6,16
214452,852,-100.5,17
215208,855,-99.4,16
215460,856,-100.5,16
215964,858,-100.5,16
216216,859,-100.5,16
216720,861,-100.5,16
216972,862,-100.5,16
217224,863,-100.5,16
217728,865,-100.5,17
217980,866,-100.5,16
218484,868,-99.4,16
218736,869,-100.5,16
218988,870,-100.5,17
219492,872,-99.4,17
219744,873,-99.4,16
220248,875,-99.4,15
220500,876,-100.5,16
220752,877,-100.5,17
221256,879,-99.4,17
221508,880,-99.4,16
222012,882,-99.4,16
222264,883,-99.4,17
222516,884,-99.4,16
223020,886,-99.4,17
223272,887,-99.4,17
223776,889,-99.4,15
224028,890,-99.4,16
224280,891,-99.4,16
224784,893,-99.4,17
225036,894,-99.4,17
225540,896,-98.3,16
225792,897,-99.4,17
226044,898,-99.4,15
226548,900,-99.4,17
226800,901,-99.4,17
227304,903,-98.3,16
227556,904,-99.4,17
227808,905,-99.4,17
228312,907,-99.4,16
228564,908,-99.4,16
229068,910,-99.4,16
229320,911,-99.4,17
229572,912,-99.4,17
230076,914,-99.4,17
230328,915,-98.3,17
230832,917,-98.3,16
231084,918,-99.4,17
231336,919,-99.4,16
231840,921,-99.4,17
232092,922,-99.4,17
232596,924,-99.4,16
232848,925,-99.4,17
233100,926,-99.4,17
233604,928,-99.4,17
233856,929,-100.5,17
234360,931,-99.4,16
234612,932,-99.4,16
234864,933,-99.4,16
235368,935,-99.4,17
235620,936,-99.4,16
236124,938,-99.4,16
236376,939,-99.4,18
236628,940,-99.4,17
237132,942,-99.4,16
237384,943,-99.4,16
237888,945,-99.4,16
238140,946,-99.4,17
238392,947,-99.4,17
238896,949,-99.4,17
239148,950,-99.4,17
239652,952,-98.3,16
239904,953,-99.4,17
240156,954,-99.4,17
240660,956,-98.3,16
240912,957,-98.3,17
241416,959,-98.3,16
241668,960,-99.4,17
241920,961,-98.3,17
242424,963,-98.3,17
242676,964,-99.4,17
243180,966,-98.3,17
243432,967,-98.3,17
243684,968,-98.3,18
244188,970,-98.3,17
244440,971,-98.3,15
244944,973,-99.4,17
245196,974,-99.4,17
245448,975,-99.4,18
245952,977,-99.4,16
246204,978,-98.3,17
246708,980,-98.3,17
246960,981,-98.3,17
247212,982,-98.3,17
247716,984,-98.3,16
247968,985,-99.4,17
248472,987,-99.4,16
248724,988,-99.4,17
248976,989,-99.4,17
249480,991,-99.4,17
249732,992,-99.4,17
250236,994,-99.4,16
250488,995,-99.4,17
250740,996,-99.4,17
251244,998,-99.4,17
251496,999,-99.4,17
252000,1001,-99.4,16
252252,1002,-99.4,17
252504,1003,-99.4,17
253008,1005,-99.4,18
253260,1006,-99.4,17
253764,1008,-99.4,16
254016,1009,-100.5,17
254268,1010,-99.4,17
254772,1012,-100.5,17
255024,1013,-100.5,16
255528,1015,-99.4,15
255780,1016,-100.5,17
256032,1017,-99.4,16
256536,1019,-99.4,16
256788,1020,-100.5,16
257292,1022,-99.4,17
257544,1023,-99.4,17
257796,1024,-99.4,16
258300,1026,-99.4,17
258552,1027,-99.4,17
259056,1029,-99.4,16
259308,1030,-100.5,17
259560,1031,-100.5,16
260064,1033,-99.4,17
260316,1034,-100.5,17
260820,1036,-99.4,16
261072,1037,-100.5,17
261324,1038,-100.5,17
261828,1040,-99.4,15
262080,1041,-100.5,16
262584,1043,-99.4,16
262836,1044,-100.5,16
263088,1045,-100.5,16
263592,1047,-100.5,17
263844,1048,-100.5,16
264348,1050,-100.5,16
264600,1051,-100.5,15
264852,1052,-100.5,16
265356,1054,-100.5,15
265608,1055,-100.5,17
266112,1057,-100.5,15
266364,1058,-101.6,16
266616,1059,-101.6,16
267120,1061,-101.6,15
267372,1062,-101.6,15
267876,1064,-100.5,16
268128,1065,-101.6,16
268380,1066,-100.5,16
268884,1068,-100.5,16
269136,1069,-100.5,16
269640,1071,-100.5,15
269892,1072,-101.6,16
270144,1073,-100.5,17
270648,1075,-100.5,16
270900,1076,-100.5,16
271404,1078,-100.5,15
271656,1079,-101.6,16
271908,1080,-101.6,16
272412,1082,-100.5,16
272664,1083,-100.5,17
273168,1085,-100.5,16
273420,1086,-101.6,16
273672,1087,-100.5,15
274176,1089,-101.6,16
274428,1090,-100.5,16
274932,1092,-100.5,15
275184,1093,-100.5,16
275436,1094,-100.5,16
275940,1096,-99.4,16
276192,1097,-100.5,17
276696,1099,-100.5,16
276948,1100,-100.5,17
277200,1101,-100.5,17
277704,1103,-100.5,16
277956,1104,-100.5,17
278460,1106,-99.4,16
278712,1107,-100.5,16
278964,1108,-100.5,17
279468,1110,-99.4,17
279720,1111,-100.5,16
280224,1113,-100.5,15
280476,1114,-100.5,17
280728,1115,-99.4,17
281232,1117,-99.4,16
281484,1118,-99.4,17
281988,1120,-99.4,16
282240,1121,-99.4,16
282492,1122,-100.5,16
282996,1124,-99.4,17
283248,1125,-99.4,17
283752,1127,-99.4,16
284004,1128,-100.5,17
284256,1129,-99.4,17
284760,1131,-99.4,17
285012,1132,-99.4,16
285516,1134,-99.4,16
285768,1135,-99.4,17
286020,1136,-99.4,17
286524,1138,-99.4,17
286776,1139,-99.4,17
287280,1141,-99.4,16
287532,1142,-99.4,17
287784,1143,-99.4,16
288288,1145,-99.4,17
288540,1146,-99.4,16
289044,1148,-99.4,16
289296,1149,-99.4,16
289548,1150,-98.3,17
290052,1152,-98.3,17
290304,1153,-99.4,17
290808,1155,-98.3,15
291060,1156,-98.3,17
291312,1157,-98.3,18
291816,1159,-98.3,18
292068,1160,-98.3,17
292572,1162,-98.3,17
292824,1163,-98.3,18
293076,1164,-99.4,18
293580,1166,-98.3,16
293832,1167,-97.1,17
294336,1169,-97.1,17
294588,1170,-98.3,17
294840,1171,-98.3,18
295344,1173,-98.3,17
295596,1174,-98.3,17
296100,1176,-97.1,17
296352,1177,-98.3,17
296604,1178,-98.3,17
297108,1180,-98.3,18
297360,1181,-97.1,17
297864,1183,-97.1,17
298116,1184,-98.3,17
298368,1185,-98.3,17
298872,1187,-98.3,17
299124,1188,-98.3,17
299628,1190,-97.1,16
299880,1191,-98.3,17
300132,1192,-98.3,17
300636,1194,-98.3,17
300888,1195,-98.3,17
301392,1197,-98.3,16
301644,1198,-98.3,17
301896,1199,-98.3,17
302400,1201,-98.3,17
302652,1202,-98.3,17
303156,1204,-98.3,16
303408,1205,-98.3,17
303660,1206,-98.3,18
304164,1208,-98.3,19
304416,1209,-98.3,17
304920,1211,-97.1,17
305172,1212,-98.3,17
305424,1213,-97.1,17
305928,1215,-98.3,17
306180,1216,-98.3,17
306684,1218,-98.3,17
306936,1219,-97.1,17
307188,1220,-98.3,16
307692,1222,-97.1,17
307944,1223,-97.1,17
308448,1225,-97.1,17
308700,1226,-96.0,19
308952,1227,-97.1,18
309456,1229,-97.1,17
309708,1230,-96.0,17
310212,1232,-97.1,17
310464,1233,-97.1,18
310716,1234,-97.1,17
311220,1236,-97.1,18
311472,1237,-97.1,17
311976,1239,-97.1,17
312228,1240,-97.1,18
312480,1241,-97.1,17
312984,1243,-97.1,17
313236,1244,-97.1,18
313740,1246,-96.0,17
313992,1247,-97.1,17
314244,1248,-97.1,18
314748,1250,-97.1,17
315000,1251,-97.1,17
315504,1253,-97.1,17
315756,1254,-97.1,17
316008,1255,-97.1,17
316512,1257,-97.1,17
316764,1258,-98.3,18
317268,1260,-98.3,17
317520,1261,-97.1,18
317772,1262,-98.3,17
318276,1264,-98.3,17
318528,1265,-98.3,17
319032,1267,-98.3,17
319284,1268,-98.3,17
319536,1269,-98.3,17
320040,1271,-98.3,18
320292,1272,-98.3,17
320796,1274,-99.4,17
321048,1275,-98.3,17
321300,1276,-98.3,18
321804,1278,-98.3,17
322056,1279,-98.3,17
322560,1281,-98.3,15
322812,1282,-98.3,17
323064,1283,-98.3,17
323568,1285,-99.4,18
323820,1286,-98.3,18
324324,1288,-98.3,17
324576,1289,-98.3,17
324828,1290,-98.3,17
325332,1292,-98.3,17
325584,1293,-98.3,17
326088,1295,-98.3,17
326340,1296,-98.3,17
326592,1297,-98.3,17
327096,1299,-98.3,18
327348,1300,-98.3,17
328104,1303,-97.1,17
328356,1304,-98.3,16
328608,1305,-98.3,17
329112,1307,-97.1,17
329364,1308,-98.3,16
329868,1310,-98.3,17
330120,1311,-98.3,17
330372,1312,-98.3,17
330876,1314,-98.3,17
331128,1315,-98.3,17
331632,1317,-98.3,17
331884,1318,-98.3,17
332136,1319,-98.3,17
332640,1321,-98.3,17
332892,1322,-97.1,17
333396,1324,-97.1,17
333648,1325,-97.1,18
333900,1326,-97.1,18
334404,1328,-96.0,17
334656,1329,-97.1,18
335160,1331,-97.1,17
335412,1332,-97.1,17
335664,1333,-97.1,18
336168,1335,-97.1,17
336420,1336,-97.1,18
336924,1338,-96.0,17
337176,1339,-98.3,19
337428,1340,-97.1,17
337932,1342,-97.1,17
338184,1343,-97.1,17
338688,1345,-97.1,17
338940,1346,-97.1,17
339192,1347,-97.1,17
339696,1349,-97.1,18
339948,1350,-97.1,17
340452,1352,-97.1,17
340704,1353,-97.1,18
340956,1354,-97.1,17
341460,1356,-97.1,18
341712,1357,-97.1,18
342216,1359,-97.1,17
342468,1360,-97.1,18
342720,1361,-97.1,18
343224,1363,-97.1,17
343476,1364,-98.3,17
343980,1366,-98.3,16
344232,1367,-97.1,18
344484,1368,-97.1,17
344988,1370,-97.1,18
345240,1371,-97.1,17
345744,1373,-97.1,17
345996,1374,-97.1,18
346248,1375,-97.1,17
346752,1377,-96.0,18
347004,1378,-97.1,18
347508,1380,-97.1,17
347760,1381,-97.1,18
348012,1382,-97.1,17
348516,1384,-96.0,18
348768,1385,-97.1,17
349272,1387,-96.0,17
349524,1388,-96.0,18
349776,1389,-96.0,19
350280,1391,-96.0,18
350532,1392,-96.0,18
351036,1394,-96.0,17
351288,1395,-97.1,17
351540,1396,-96.0,18
352044,1398,-96.0,18
352296,1399,-97.1,18
352800,1401,-96.0,18
353052,1402,-97.1,17
353304,1403,-97.1,17
353808,1405,-96.0,18
354060,1406,-97.1,17
354564,1408,-97.1,17
354816,1409,-97.1,18
355068,1410,-96.0,18
355572,1412,-96.0,17
355824,1413,-97.1,18
356328,1415,-97.1,17
356580,1416,-97.1,18
356832,1417,-97.1,18
357336,1419,-97.1,18
357588,1420,-97.1,18
358092,1422,-97.1,18
358344,1423,-97.1,18
358596,1424,-97.1,18
359100,1426,-97.1,18
359352,1427,-97.1,18
359856,1429,-97.1,17
360108,1430,-97.1,17
360360,1431,-97.1,17
360864,1433,-98.3,18
361116,1434,-98.3,16
361620,1436,-97.1,17
361872,1437,-98.3,17
362124,1438,-97.1,17
362628,1440,-98.3,17
362880,1441,-98.3,18
363384,1443,-97.1,17
363636,1444,-97.1,17
363888,1445,-97.1,17
364392,1447,-98.3,17
364644,1448,-98.3,17
365148,1450,-98.3,17
365400,1451,-98.3,17
365652,1452,-98.3,17
366156,1454,-98.3,16
366408,1455,-98.3,17
366912,1457,-98.3,17
367164,1458,-98.3,17
367416,1459,-98.3,17
367920,1461,-97.1,18
368172,1462,-97.1,17
368676,1464,-97.1,17
368928,1465,-97.1,18
369180,1466,-98.3,18
369684,1468,-98.3,17
369936,1469,-98.3,17
370440,1471,-97.1,16
370692,1472,-98.3,17
370944,1473,-98.3,17
371448,1475,-97.1,18
371700,1476,-98.3,18
372204,1478,-98.3,17
372456,1479,-97.1,18
372708,1480,-98.3,17
373212,1482,-98.3,17
373464,1483,-97.1,17
373968,1485,-97.1,16
374220,1486,-98.3,18
374472,1487,-98.3,17
374976,1489,-97.1,18
375228,1490,-98.3,18
375732,1492,-98.3,18
375984,1493,-98.3,18
376236,1494,-98.3,18
376740,1496,-98.3,17
376992,1497,-98.3,17
377496,1499,-97.1,17
377748,1500,-97.1,17
378000,1501,-97.1,18
378504,1503,-97.1,17
378756,1504,-98.3,17
379260,1506,-97.1,17
379512,1507,-97.1,17
379764,1508,-97.1,18
380268,1510,-97.1,18
380520,1511,-97.1,17
381024,1513,-97.1,17
381276,1514,-97.1,17
381528,1515,-99.4,18
382032,1517,-98.3,17
382284,1518,-98.3,17
382788,1520,-98.3,16
383040,1521,-97.1,18
383292,1522,-97.1,17
383796,1524,-97.1,18
384048,1525,-97.1,17
384552,1527,-97.1,17
384804,1528,-97.1,18
385056,1529,-98.3,17
385560,1531,-97.1,17
385812,1532,-97.1,18
386316,1534,-96.0,17
386568,1535,-97.1,18
386820,1536,-97.1,17
387324,1538,-97.1,18
387576,1539,-97.1,17
388080,1541,-96.0,17
388332,1542,-97.1,18
388584,1543,-97.1,18
389088,1545,-96.0,17
389340,1546,-97.1,17
389844,1548,-96.0,18
390096,1549,-97.1,17
390348,1550,-97.1,18
390852,1552,-96.0,17
391104,1553,-97.1,17
391608,1555,-97.1,17
391860,1556,-97.1,18
392112,1557,-97.1,17
392616,1559,-97.1,18
392868,1560,-97.1,18
393372,1562,-98.3,16
393624,1563,-98.3,17
393876,1564,-97.1,17
394380,1566,-97.1,17
394632,1567,-97.1,18
395136,1569,-97.1,17
395388,1570,-97.1,18
395640,1571,-97.1,17
396144,1573,-97.1,18
396396,1574,-98.3,17
396900,1576,-97.1,16
397152,1577,-98.3,17
397404,1578,-98.3,17
397908,1580,-98.3,18
398160,1581,-98.3,17
398664,1583,-97.1,16
398916,1584,-98.3,17
